Date,Close,High,Low,Open,Volume
2024-10-02,10447.890625,10497.642485119048,10273.759114583334,10273.759114583334,86746200
2024-10-03,10398.138671875,10472.766461386065,10348.386812200957,10398.138671875,60887000
2024-10-04,10423.0146484375,10423.0146484375,10298.63499869481,10348.386858591886,58500400
2024-10-07,10248.8828125,10323.51059996966,10199.130954186892,10298.634670813106,91867900
2024-10-08,10348.38671875,10447.89043719952,10099.627422626201,10149.379281850961,99622900
2024-10-09,10373.2626953125,10472.766414212381,10348.386765587531,10348.386765587531,56835200
2024-10-10,10447.890625,10447.890625,10348.386904761905,10373.26283482143,51080000
2024-10-11,10323.5107421875,10522.518178181475,10323.5107421875,10522.518178181475,44632100
2024-10-14,10447.890625,10447.890625,10323.510974702382,10323.510974702382,31738600
2024-10-15,10572.2705078125,10572.2705078125,10398.138993566175,10497.642715992646,66635200
2024-10-16,10423.0146484375,10671.773947922882,10423.0146484375,10646.898017974343,63255900
2024-10-17,10671.7744140625,10746.402207167832,10447.891034746504,10497.642896816726,66993300
2024-10-18,10696.6494140625,10821.029058412065,10671.773485192587,10821.029058412065,56299600
2024-10-21,10622.0224609375,10796.153976690573,10622.0224609375,10796.153976690573,36472500
2024-10-22,10447.890625,10547.394345238095,10423.014694940477,10423.014694940477,94799500
2024-10-23,10597.146484375,10597.146484375,10423.014969373533,10423.014969373533,48903000
2024-10-24,10646.8984375,10796.15402307243,10646.8984375,10671.774368428738,85341200
2024-10-25,10696.6494140625,10696.6494140625,10572.269769712937,10597.14569858285,34847500
2024-10-28,10547.39453125,10771.277905734081,10547.39453125,10771.277905734081,39061500
2024-10-29,10447.890625,10522.51841517857,10447.890625,10472.766555059525,49680100
2024-10-30,10298.634765625,10348.386624396135,10224.006977468298,10224.006977468298,114484100
2024-10-31,10199.130859375,10423.014219702744,10199.130859375,10273.758646150915,97553400
2024-11-01,10373.2626953125,10373.2626953125,10224.00711696268,10224.00711696268,47710000
2024-11-04,10323.5107421875,10447.890389683735,10248.88295368976,10373.262601185994,49275700
2024-11-05,10447.890625,10522.51841517857,10248.88318452381,10248.88318452381,50296500
2024-11-06,10398.138671875,10447.890531549043,10323.510882363937,10423.014601712022,50324900
2024-11-07,10124.50390625,10398.13914695946,10124.50390625,10273.759492091523,131579100
2024-11-08,10025.0,10174.25558312655,10000.124069478908,10149.37965260546,92166100
2024-11-11,10000.1240234375,10000.1240234375,9751.36471937189,9751.36471937189,128707600
2024-11-12,10099.6279296875,10174.255722271399,9950.372344519705,10049.876067964902,80378500
2024-11-13,10099.6279296875,10199.131653132697,10099.6279296875,10174.255722271399,62933100
2024-11-14,10049.8759765625,10124.503768467666,10000.124115292389,10074.751907197555,56381400
2024-11-15,10124.50390625,10224.00763014435,10000.124251382063,10000.124251382063,63598200
2024-11-18,9950.3720703125,10074.751721191406,9950.3720703125,10024.999860839844,65716200
2024-11-19,9875.744140625,9975.247859926007,9850.868210799748,9850.868210799748,85295300
2024-11-20,10025.0,10099.627791563275,9950.372208436724,9975.248138957815,58584400
2024-11-21,9850.0,10000.0,9850.0,10000.0,93181200
2024-11-22,9850.0,9950.0,9850.0,9925.0,58396100
2024-11-25,10175.0,10200.0,9900.0,9950.0,165369400
2024-11-26,10000.0,10250.0,10000.0,10250.0,62310100
2024-11-28,10000.0,10075.0,9925.0,9975.0,57443500
2024-11-29,10000.0,10100.0,9950.0,10000.0,76886000
2024-12-02,9750.0,10050.0,9750.0,10000.0,87879600
2024-12-03,10200.0,10225.0,9900.0,10025.0,126087100
2024-12-04,10200.0,10250.0,10050.0,10175.0,97876300
2024-12-05,10250.0,10350.0,10225.0,10250.0,96904400
2024-12-06,10075.0,10175.0,10050.0,10100.0,68247200
2024-12-09,10350.0,10350.0,10000.0,10025.0,64458400
2024-12-10,10350.0,10350.0,10275.0,10325.0,61230400
2024-12-11,10425.0,10425.0,10225.0,10225.0,37934300
2024-12-12,10175.0,10375.0,10175.0,10300.0,44780100
2024-12-13,10050.0,10225.0,10025.0,10125.0,75126400
2024-12-16,10100.0,10125.0,10000.0,10000.0,57746100
2024-12-17,9900.0,10050.0,9900.0,9950.0,99845900
2024-12-18,9800.0,10025.0,9800.0,9900.0,84868500
2024-12-19,9675.0,9775.0,9550.0,9700.0,104254100
2024-12-20,9650.0,9750.0,9625.0,9650.0,91576900
2024-12-23,9775.0,9850.0,9700.0,9700.0,43292100
2024-12-24,9750.0,9900.0,9750.0,9850.0,32415700
2024-12-27,9800.0,9825.0,9725.0,9800.0,24016700
2024-12-30,9675.0,9825.0,9675.0,9800.0,56350100
